area,things,location,size,ciy_part,non_city_part,non_city_sub,date,items,tranf,height,tpye,usage,material,compele_year,tranf_area,house,hall,toilet,part_house,org,total_price,price_per_m,car_tpye,car_area,car_price
安南區,土地,布袋段691~720地號,156.07,農,,,10302,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,8330,,0.0,0
南區,土地,中和段541~570地號,6.25,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,93800,15008,,0.0,0
南區,土地,鹽埕段271~300地號,194.78,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4480000,23000,,0.0,0
南區,房地(土地+建物),臺南市南區新興路533巷32弄1~30號,33.6,住,,,10303,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720422,87.02,3,2,2,有,無,925420,10635,,0.0,0
南區,房地(土地+建物),臺南市南區新建路25巷1~30號,31.9,住,,,10303,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土構造,0720718,69.66,3,1,1,有,無,2120000,30434,,0.0,0
關廟區,土地,新埔段451~480地號,1028.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,1362,,0.0,0
安南區,土地,總頭段61~90地號,172.06,農,,,10302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,3487,,0.0,0
安南區,土地,總頭段31~60地號,1666.44,農,,,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,5101,,0.0,0
安南區,土地,長溪段751~780地號,603.7,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7304000,12099,,0.0,0
永康區,房地(土地+建物),臺南市永康區大灣路970巷31~60號,87.7,住,,,10303,土地4建物1車位0,全,002,透天厝,住家用,加強磚造,0620801,96.92,4,2,2,有,無,4700000,48494,,0.0,0
永康區,房地(土地+建物),臺南市永康區中正北路31~60號,2.87,住,,,10303,土地1建物1車位0,六層,012,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830524,37.94,1,0,1,有,有,950000,25040,,0.0,0
永康區,房地(土地+建物),臺南市永康區正南五街289巷61~90號,20.42,住,,,10303,土地2建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830413,83.24,3,2,2,有,無,1250000,15017,,0.0,0
新化區,房地(土地+建物),臺南市新化區忠孝路190巷1~30號,76.29,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0701001,92.3,3,2,2,有,無,3500000,37920,,0.0,0
七股區,建物,臺南市七股區竹橋里竹橋121~150號,0.0,,,,10303,土地0建物1車位0,一層,001,農舍,農業用,磚造,0801015,323.12,0,0,0,無,無,223600,,,0.0,0
將軍區,土地,山子�J段2971~3000地號,95.0,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,3,有,無,209000,2200,,0.0,0
七股區,土地,下山子寮段31~60地號,500.0,,鄉村區,乙種建築用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,37500,75,,0.0,0
六甲區,土地,六甲段901~930地號,1989.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3350000,1684,,0.0,0
白河區,房地(土地+建物),臺南市白河區秀祐里舉人街241~270號,149.0,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0811022,141.1,3,1,2,有,無,3000000,21262,,0.0,0
後壁區,土地,頂平段331~360地號,112.44,,鄉村區,乙種建築用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,746000,6635,,0.0,0
後壁區,土地,白沙屯段1201~1230地號,1843.12,,河川區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,884000,480,,0.0,0
南區,房地(土地+建物),臺南市南區新興路461巷10弄1~30號,30.77,住,,,10303,土地3建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0720602,99.08,6,2,2,有,無,1750000,17662,,0.0,0
鹽水區,房地(土地+建物),臺南市鹽水區月津路31~60號,102.9,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020930,209.85,4,1,4,有,無,6350000,30260,,0.0,0
柳營區,土地,太康段1081~1110地號,958.0,,特定農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,992,,0.0,0
鹽水區,土地,岸南段121~150地號,4415.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3620300,820,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區仁東街1~30號,17.3,住,,,10303,土地1建物1車位1,十二層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0871218,116.7,3,2,2,有,有,4350000,37275,坡道機械,0.0,0
安南區,房地(土地+建物),臺南市安南區臺南市安南區育安一街121~150號,26.62,住,,,10303,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,1021015,84.05,2,2,1,有,無,3500000,41642,,0.0,0
安南區,房地(土地+建物),臺南市安南區臺南市安南區育安一街121~150號,28.19,住,,,10304,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,1021015,89.92,2,2,1,有,無,3700000,41148,,0.0,0
安平區,房地(土地+建物),臺南市安平區光州二街61~90號,103.64,住,,,10304,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030116,207.77,5,2,3,有,無,12000000,57756,,0.0,0
北區,房地(土地+建物)+車位,臺南市北區北園街8巷1~30號,11.77,商,,,10303,土地1建物1車位1,三層,019,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0961227,149.93,3,2,2,有,有,5900000,39352,坡道機械,16.66,0
北區,房地(土地+建物)+車位,臺南市北區公園南路370巷1~30號,28.98,住,,,10303,土地1建物1車位1,六層，七層,018,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0840912,198.0,4,2,3,有,有,6280000,31717,坡道機械,0.0,0
北區,房地(土地+建物)+車位,臺南市北區林森路三段140巷1~30號,48.04,住,,,10303,土地1建物1車位1,七層,008,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0860802,142.09,3,2,2,有,有,5450000,38356,坡道平面,0.0,0
中西區,房地(土地+建物),臺南市中西區永福路二段91~120號,34.43,商,,,10302,土地2建物1車位0,三層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0711129,332.94,5,4,4,有,無,3600000,10813,,0.0,0
永康區,房地(土地+建物),臺南市永康區竹南街1~30號,116.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021231,221.59,5,2,3,有,無,9400000,42421,,0.0,0
永康區,房地(土地+建物),臺南市永康區大同街606巷17弄1~30號,92.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,見其他登記事項,1020930,214.5,5,2,4,有,無,10980000,51189,,0.0,0
永康區,土地,鹽東段241~270地號,527.0,工,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9564600,18149,,0.0,0
永康區,房地(土地+建物),臺南市永康區富強路一段168巷80弄1~30號,96.54,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021231,197.49,5,2,4,有,無,7700000,38989,,0.0,0
永康區,房地(土地+建物),臺南市永康區富強路一段168巷80弄1~30號,86.77,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021231,192.15,5,2,4,有,無,6850000,35649,,0.0,0
永康區,房地(土地+建物),臺南市永康區富強路一段168巷80弄1~30號,115.39,住,,,10303,土地3建物1車位0,全,004,透天厝,住家用,見其他登記事項,1021231,197.49,4,2,3,有,無,8150000,41268,,0.0,0
永康區,房地(土地+建物),臺南市永康區大橋里中山南路91~120號,16.49,住,,,10302,土地2建物1車位0,五層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820910,95.65,3,2,2,有,無,2760000,28855,,0.0,0
永康區,土地,兵北段301~330地號,1747.65,住,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,103531330,59240,,0.0,0
永康區,房地(土地+建物),臺南市永康區復華里復華八街47巷31~60號,11.99,住,,,10303,土地1建物1車位0,四層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850426,89.02,4,2,2,有,有,2350000,26399,,0.0,0
永康區,房地(土地+建物),臺南市永康區永大路三段469巷166弄31~60號,76.93,住,,,10303,土地2建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0840306,156.62,4,2,3,有,無,5400000,34478,,0.0,0
永康區,房地(土地+建物),臺南市永康區正強街271~300號,17.45,住,,,10303,土地1建物1車位0,四層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830502,97.2,3,2,1,有,有,2580000,26543,,0.0,0
永康區,土地,蔦松段751~780地號,516.0,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8928000,17302,,0.0,0
永康區,房地(土地+建物),臺南市永康區新民街66巷1~30號,15.93,住,,,10303,土地1建物1車位0,六層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,107.92000000000002,3,2,2,有,有,2800000,25945,,0.0,0
永康區,土地,西勢段1891~1920地號,1900.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24320000,12800,,0.0,0
南化區,土地,南化段91~120地號,4006.0,,山坡地保育區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,1548,,0.0,0
玉井區,房地(土地+建物),臺南市玉井區中正里健康街241~270號,41.15,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0671018,94.24,3,1,2,有,無,1000000,10611,,0.0,0
玉井區,土地,口宵里段1~30地號,5121.0,,山坡地保育區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1400000,273,,0.0,0
楠西區,土地,鹿陶洋段631~660地號,5756.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6338800,1101,,0.0,0
南化區,土地,竹頭崎段481~510地號,1298.5,,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,270,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區大甲里中正西路360巷20弄31~60號,5.02,住,,,10303,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0960920,14.149999999999999,1,0,1,有,有,610000,43110,,0.0,0
歸仁區,房地(土地+建物),臺南市歸仁區大廟里大廟六街93巷1~30號,432.0,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,001,透天厝,住家用,磚造,0500101,113.44,2,3,1,有,無,7500000,66114,,0.0,0
歸仁區,土地,崙子頂段541~570地號,2701.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12532500,4640,,0.0,0
仁德區,土地,太子段121~150地號,4.76,住,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,31513,,0.0,0
仁德區,房地(土地+建物),臺南市仁德區仁德里中山路628巷1~30號,100.7,住,,,10303,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1021202,198.14,5,2,5,有,無,11000000,55516,,0.0,0
善化區,土地,曾文段1141~1170地號,4922.0,,特定專用區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5700000,1158,,0.0,0
安定區,土地,管寮段1111~1140地號,2280.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13680000,6000,,0.0,0
安定區,土地,管寮段1111~1140地號,1680.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10080000,6000,,0.0,0
新市區,土地,潭頂段871~900地號,2024.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,3458,,0.0,0
善化區,土地,北子店段871~900地號,1782.0,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,4209,,0.0,0
安定區,土地,保加段631~660地號,670.53,住,,,10302,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12500000,18642,,0.0,0
學甲區,房地(土地+建物),臺南市學甲區豐和里9鄰美豊61~90號,92.0,,一般農業區,甲種建築用地,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0850108,150.61,4,2,3,有,無,2500000,16599,,0.0,0
學甲區,土地,學甲段691~720地號,4914.0,,一般農業區,農牧用地,10303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,651,,0.0,0
佳里區,土地,廣安段481~510地號,9368.86,農,,,10301,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28280000,3019,,0.0,0
佳里區,土地,廣安段481~510地號,348.06,農,,,10301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520000,1494,,0.0,0
七股區,土地,竹子港段1021~1050地號,1877.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1877000,1000,,0.0,0
官田區,土地,社子段691~720地號,4180.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,431,,0.0,0
六甲區,土地,忠孝段361~390地號,625.83,住,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,7350,,0.0,0
官田區,房地(土地+建物),臺南市官田區官田里官田31~60號,122.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0760514,131.32,3,1,2,有,無,2000000,15230,,0.0,0
官田區,房地(土地+建物),臺南市官田區隆田里信義街一段128巷1~30號,213.0,住,,,10303,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1020716,372.86,5,2,6,有,無,11100000,29770,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,2500.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7380000,2952,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,1279.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,3034,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,2500.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7780000,3112,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,2500.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7380000,2952,,0.0,0
白河區,土地,糞箕湖段木屐寮小段661~690地號,1259.0,,一般農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,3082,,0.0,0
新營區,房地(土地+建物),臺南市新營區大宏里14鄰綠川北街121~150號,140.09,住,,,10303,土地3建物1車位0,全,005,透天厝,住家用,鋼筋混凝土造,1020730,352.83,4,3,4,有,有,15050000,42655,,0.0,0
新營區,土地,三興段1021~1050地號,1392.24,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16846000,12100,,0.0,0
新營區,土地,三興段991~1020地號,551.22,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,833708,1512,,0.0,0
新營區,房地(土地+建物),臺南市新營區新東里28鄰東興七街31~60號,119.63,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030114,209.99,4,2,4,有,無,9700000,46193,,0.0,0
新營區,房地(土地+建物),臺南市新營區新東里28鄰東興九街61~90號,117.81,住,,,10303,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1030114,209.99,4,2,4,有,無,9260000,44097,,0.0,0
新營區,土地,新東段151~180地號,251.5,住,,,10302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9471800,37661,,0.0,0
東區,房地(土地+建物),臺南市東區仁和路91~120號,15.89,住,,,10303,土地1建物1車位0,七層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831107,99.06,2,2,2,有,有,2650000,26751,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區中華東路三段399巷21弄1~30號,26.06,住,,,10303,土地1建物1車位1,一層，騎樓,009,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0880706,170.99,0,0,0,無,有,11250000,65793,坡道平面,0.0,0
東區,房地(土地+建物)+車位,臺南市東區林森路一段121~150號,8.41,其他,,,10303,土地1建物1車位1,六層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0820609,116.57000000000001,3,2,2,有,有,4000000,34314,坡道機械,0.0,0
東區,房地(土地+建物),臺南市東區大同路二段403巷31~60號,24.99,住,,,10303,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0710226,105.11,3,2,1,有,無,1760000,16744,,0.0,0
東區,土地,德高段361~390地號,91.0,其他,,,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3094500,34005,,0.0,0
東區,房地(土地+建物)+車位,臺南市東區東寧路西段1~30號,28.58,住,,,10303,土地1建物1車位2,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830713,229.08,5,1,2,有,有,7050000,30775,坡道機械,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷1~30號,92.63,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,210.55,5,2,4,有,無,11200000,53194,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷1~30號,89.68,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,193.98,5,2,4,有,無,10200000,52583,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,87.25,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,184.15,5,2,4,有,無,10200000,55390,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷61~90號,81.85,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,181.0,5,2,4,有,無,9200000,50829,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷1~30號,75.38,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,180.81,5,2,4,有,無,8900000,49223,,0.0,0
南區,房地(土地+建物),臺南市南區大成路一段30巷31~60號,82.49,住,,,10303,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土構造,1021217,181.0,5,2,4,有,無,8900000,49171,,0.0,0
